2.639278761304841510e+02 3.903298673060232250e+04 3.419999999999944862e+01 2.250000000000071765e+01
8.689558124787030238e+02 3.879512237905536313e+04 3.407999999999945118e+01 7.750000000000274269e+01
1.879888533642518382e+02 1.968365547100185040e+02 9.180000000000315197e+01 1.499999999999972466e+01
5.506991125097973736e+02 4.278854777282354149e+01 2.640000000000002345e+00 4.999999999999862155e+01
5.639096479042474357e+02 7.518747594194088015e+04 5.547999999999899501e+01 4.999999999999862155e+01
3.574236317447220586e+02 1.188260495616753865e+01 9.988000000000441503e+01 3.242000000000211912e+01
1.523864272005309601e+02 3.444738530421439646e+04 4.035999999999931731e+01 1.249999999999977796e+01
9.870988637761083737e+02 1.256710841835827708e+01 1.520000000000001350e+00 8.750000000000785860e+01
8.441437909383265605e+02 1.325314709216502524e+04 7.644000000000075090e+01 7.500000000000146372e+01
2.621694559303068104e+02 5.128112826126981236e+04 4.123999999999929855e+01 2.250000000000071765e+01
4.184417343760699168e+02 1.706888962671835543e+04 7.612000000000070088e+01 3.750000000000110845e+01
1.467081185814451487e+02 3.075630722798887655e+04 6.307999999999883300e+01 1.249999999999977796e+01
6.749033626286277467e+02 6.729310948186514725e+04 5.947999999999890974e+01 5.999999999999663203e+01
6.325602590022164122e+02 1.524490931305890307e+01 9.964000000000437751e+01 5.749999999999712941e+01
5.371099557291253177e+02 7.167536473753908649e+04 4.147999999999929344e+01 4.749999999999911893e+01
6.845862652109102555e+02 2.784862604585041268e+01 9.820000000000415241e+01 5.999999999999663203e+01
8.544613411505520162e+02 2.391766576023267987e+02 9.204000000000318948e+01 7.750000000000274269e+01
6.479653153217402632e+02 6.364507356080916361e+04 3.803999999999936676e+01 5.749999999999712941e+01
1.088699150283012386e+03 1.636298904946523362e+04 3.511999999999942901e+01 9.750000000001297451e+01
1.052594419998543572e+03 1.332492536176418980e+04 3.023999999999953303e+01 9.500000000001169553e+01
3.100169645782731322e+02 3.205607829493668396e+04 6.983999999999971919e+01 2.750000000000149925e+01
9.734677571074063280e+02 3.676843205609486176e+04 5.603999999999898307e+01 8.750000000000785860e+01
5.270973190987695034e+02 6.611669692753118397e+03 8.152000000000154500e+01 4.749999999999911893e+01
5.827249528966556227e+02 1.102540195167037018e+04 7.900000000000115108e+01 5.249999999999812417e+01
5.406948556837171509e+02 2.852990716348192291e+04 2.711999999999959954e+01 4.749999999999911893e+01
2.748834884432328067e+02 9.435133337952846588e+00 -1.199999999999994682e-01 2.488000000000108969e+01
5.019897492635922163e+02 3.077326268136340877e+04 2.779999999999958504e+01 4.499999999999961631e+01
7.891400468988372268e+02 1.462691266965188515e+04 7.644000000000075090e+01 6.999999999999890576e+01
5.922352159756458150e+02 7.076641942677384941e+04 4.095999999999930452e+01 5.249999999999812417e+01
9.607872555104396497e+02 7.248824765499592537e+00 9.988000000000441503e+01 8.578000000000697867e+01
6.692557541826306533e+01 2.559029158966529212e+04 4.763999999999916213e+01 4.999999999999937828e+00
8.176089269806190885e+01 5.027910745712653728e+00 9.992000000000442128e+01 6.769999999999900098e+00
3.307408424596049485e+02 3.907011972317900472e+01 2.840000000000002522e+00 3.000000000000189004e+01
5.048531732737857283e+02 6.733882199556023988e+04 3.927999999999934033e+01 4.499999999999961631e+01
6.415660001898860401e+02 5.961215057020249515e+04 6.363999999999882107e+01 5.749999999999712941e+01
8.376683183787281450e+02 5.870969985218948568e+04 5.051999999999910074e+01 7.500000000000146372e+01
5.263860651242121094e+02 3.410506511202998354e+03 8.436000000000198895e+01 4.749999999999911893e+01
4.141413368075913581e+02 1.946550959889715671e+02 9.332000000000338957e+01 3.750000000000110845e+01
3.240795494293882939e+02 1.564765798777606278e+03 1.359999999999988773e+01 2.750000000000149925e+01
1.236593193340553398e+02 3.309656448620789160e+04 5.455999999999901462e+01 9.999999999999831246e+00
5.363901001310142647e+02 7.481950894606389920e+04 4.431999999999923290e+01 4.749999999999911893e+01
9.727420170475428449e+02 3.509535239829719649e+04 5.891999999999892168e+01 8.750000000000785860e+01
1.025254924460099119e+03 1.662497130759330321e+04 6.887999999999956913e+01 9.250000000001041656e+01
1.108588888901951890e+02 2.502169196100584259e+01 3.360000000000002984e+00 9.999999999999831246e+00
3.378338342075034006e+02 3.671708442452670715e+04 3.119999999999951257e+01 3.000000000000189004e+01
2.384052015641991318e+02 1.785494447751784173e+04 7.348000000000028820e+01 2.000000000000032685e+01
4.269058032491649897e+02 6.812752971795981284e+04 4.227999999999927638e+01 3.750000000000110845e+01
8.072195846757011850e+01 4.753482760634627269e+00 9.992000000000442128e+01 5.729999999999922267e+00
8.705527493498412923e+02 2.207735213936348737e+04 2.767999999999958760e+01 7.750000000000274269e+01
9.637255484596195174e+02 5.374473437528774156e+01 9.500000000000365219e+01 8.750000000000785860e+01
2.238574615992797590e+02 2.078389155593722080e+03 1.527999999999985192e+01 2.000000000000032685e+01
3.401212181581067284e+02 5.871838779838415940e+04 4.035999999999931731e+01 3.000000000000189004e+01
1.541951977678148182e+02 2.492575797271108968e+04 3.311999999999947164e+01 1.249999999999977796e+01
5.549655993822429991e+02 8.552671114353252051e+03 1.971999999999975728e+01 4.999999999999862155e+01
3.687136652318176289e+02 6.601521603685467562e+04 5.503999999999900439e+01 3.250000000000210321e+01
1.061536307442237330e+03 1.788367452746239724e+04 6.599999999999911893e+01 9.500000000001169553e+01
8.618167123811725787e+02 4.577800350064939994e+04 6.263999999999884238e+01 7.750000000000274269e+01
1.042417214991626452e+03 5.722917853610770322e+00 2.400000000000005740e-01 9.250000000001041656e+01
4.283115957844222521e+02 5.757602828768590552e+04 3.663999999999939661e+01 3.750000000000110845e+01
1.006292517468891788e+03 2.485428048841757118e+04 6.503999999999896886e+01 9.000000000000913758e+01
5.514344698500700588e+02 1.377458605183780662e+02 5.600000000000004974e+00 4.999999999999862155e+01
2.433605617985137428e+02 1.403386225450298639e+02 9.332000000000338957e+01 2.000000000000032685e+01
8.758341661524339088e+02 1.442110418981624775e+02 6.560000000000005826e+00 7.750000000000274269e+01
